t,x,xdot,theta,thetadot,u,theta_ref,x_hat,theta_hat
17.64,0.00988326,-0.0160072,-0.00434732,0.024767,3.2765,-0.000863062,0.0161288,0.0189844
17.65,0.0100515,0.0495997,-0.00476023,-0.107169,-0.535889,0.00358172,0.0195372,-0.00264547
17.66,0.0104936,0.0388422,-0.00572739,-0.0863401,-0.449415,0.00358172,0.0139329,-0.00336388
17.67,0.0108373,0.0299012,-0.0065057,-0.0693821,-2.84307,0.00358172,0.0118626,-0.0203445
17.68,0.010853,-0.0267137,-0.0066388,0.0425864,0.945129,0.00358172,0.0157152,0.000454771
17.69,0.0106821,-0.00747249,-0.00641246,0.00275139,-1.16239,0.00358172,0.00686281,-0.0119436
17.7,0.0104928,-0.0303784,-0.00616225,0.0472333,0.380378,-0.000668306,0.00461714,-0.00189576
17.71,0.0102289,-0.0224044,-0.0057764,0.0299807,1.8723,-0.000668306,0.0175422,0.00918058
17.72,0.0101934,0.015275,-0.00585942,-0.046475,-2.69182,-0.000668306,0.00592176,-0.018032
17.73,0.0100782,-0.0382781,-0.00579378,0.0594465,-0.569995,-0.000668306,0.00707418,-0.00779054
17.74,0.00964058,-0.0492389,-0.00509631,0.0800481,0.623526,-0.000668306,0.00488943,-0.000160522
17.75,0.00921264,-0.036364,-0.00443076,0.0531316,-1.17385,0.00310826,0.018073,-0.0119242
17.76,0.00873357,-0.059435,-0.00367392,0.0982013,-2.10295,0.00310826,0.0164694,-0.0197472
17.77,0.00793148,-0.100954,-0.00228189,0.180145,-1.24785,0.00310826,-0.00300436,-0.016871
17.78,0.00680036,-0.125262,-0.000242383,0.227778,3.25973,0.00310826,0.0151923,0.0119357
17.79,0.00587635,-0.059609,0.00137528,0.0960259,-2.63108,0.00310826,0.0170128,-0.021764
17.8,0.00501881,-0.111861,0.00285784,0.200398,0.239209,0.00418836,0.0229365,-0.0067628
17.81,0.00392634,-0.106651,0.00480948,0.190034,3.30309,0.00418836,-0.00273901,0.0144807
17.82,0.00319131,-0.0404242,0.0060495,0.0582255,3.62765,0.00418836,0.00382957,0.0219103
17.83,0.00314899,0.0318959,0.00591374,-0.0851677,0.424577,0.00418836,0.014929,0.00571808
17.84,0.00350829,0.0399635,0.00498849,-0.0999014,2.39293,0.00418836,-0.0186539,0.0186832
17.85,0.00414473,0.0872927,0.00352268,-0.193186,-3.07381,0.002376,0.0173243,-0.0143813
17.86,0.00470782,0.0253898,0.00221612,-0.0683722,-0.760222,0.002376,0.0170373,-0.00445411
17.87,0.00488469,0.0100015,0.00168947,-0.0370299,-0.898752,0.002376,-0.000118251,-0.00683613
17.88,0.00489435,-0.00805211,0.00150189,-0.000548869,1.00952,0.002376,-0.0136136,0.00438401
17.89,0.00491447,0.0120594,0.0012968,-0.0404177,3.04229,0.002376,0.00837593,0.0194281
17.9,0.00533815,0.0726288,0.000288931,-0.161021,1.78822,-0.000480067,0.0070163,0.0163576
17.91,0.00624098,0.107917,-0.00167136,-0.231021,-1.87562,-0.000480067,0.00340017,-0.00585833
17.92,0.00713041,0.0700165,-0.00360076,-0.155061,-1.86531,-0.000480067,0.0120057,-0.00925335
17.93,0.00764322,0.032588,-0.00477833,-0.0806175,-1.34856,-0.000480067,0.0205603,-0.00887203
17.94,0.00783453,0.00570147,-0.00531914,-0.0276502,0.775138,-0.000480067,-0.00132725,0.00332829
17.95,0.00796977,0.0213347,-0.00575673,-0.0598401,-2.63937,0.00215807,0.0161707,-0.0189084
17.96,0.00792017,-0.0312072,-0.00583455,0.0441167,-0.421535,0.00215807,0.00801745,-0.00812697
17.97,0.00756791,-0.039241,-0.00531944,0.0589047,-0.0722961,0.00215807,0.0107872,-0.00607224
17.98,0.00717028,-0.0402886,-0.00472603,0.0598033,-0.763475,0.00215807,0.0125656,-0.0104059
17.99,0.00669308,-0.0551426,-0.00398502,0.088388,0.884339,0.00215807,0.0164919,-0.000200616
18,0.00623207,-0.0370804,-0.00328698,0.0513078,0.333888,-0.00284193,-0.00372439,-0.000455916
18.01,0.00589613,-0.0301171,-0.00284752,0.0366257,-0.903942,-0.00323747,0.00862375,-0.00746787
18.02,0.00550598,-0.0478991,-0.00230682,0.0714855,0.616309,-0.00323747,0.00762405,0.00184786
18.03,0.00509013,-0.0352866,-0.00172142,0.0456611,-1.03834,-0.00323747,0.0187757,-0.00765914
18.04,0.00463479,-0.0557683,-0.00106241,0.0861096,1.4701,-0.00323747,0.00652362,0.00796709
18.05,0.00422543,-0.0261337,-0.000499954,0.0264962,1.28065,-0.00306585,-0.00487147,0.00938828
18.06,0.00409263,-0.000449231,-0.000492682,-0.0249642,-0.530004,-0.00306585,0.00364662,-0.000539363
18.07,0.00403526,-0.0110138,-0.0006368,-0.00389768,-2.12164,-0.00306585,0.0132015,-0.0119275
18.08,0.00371366,-0.0532705,-0.000253854,0.0803778,-1.10278,-0.00306585,0.0221347,-0.00818391
18.09,0.00307222,-0.0750053,0.000765759,0.123526,-0.907223,-0.00306585,0.00275961,-0.00808085
18.1,0.00223331,-0.0927698,0.0021775,0.158834,1.4383,0.00193415,0.0130338,0.0051118
18.11,0.00145108,-0.0637109,0.00347502,0.100816,1.70024,0.00213868,-0.0221394,0.00920325
18.12,0.000984585,-0.0296233,0.00414424,0.0331603,0.199901,0.00213868,0.00105775,0.00171906
18.13,0.000708185,-0.0256621,0.00443979,0.0259749,0.137255,0.00213868,0.00113523,0.00131701
18.14,0.000464986,-0.0229816,0.00467669,0.0214236,1.85427,0.00213868,0.015636,0.0126848
18.15,0.000419879,0.0139279,0.00452616,-0.0514273,-0.436023,-0.0024033,-0.00347652,0.00140373
18.16,0.00051432,0.00497122,0.00410665,-0.0325213,-1.72607,-0.0024033,-0.00470188,-0.00805446
18.17,0.00039073,-0.0296579,0.00413218,0.0375233,1.35015,-0.0024033,-0.00571524,0.00977993
18.18,0.000228824,-0.00274836,0.00424184,-0.0155052,0.879849,-0.0024033,-0.00506466,0.0088253
18.19,0.000288352,0.0146405,0.00391733,-0.0493616,-0.0878158,-0.0024033,-0.0172074,0.00361587
18.2,0.000424789,0.0126519,0.00344818,-0.0444959,0.82776,0.0025967,0.0180584,0.00772316
18.21,0.000632884,0.0289563,0.00284426,-0.076267,-2.44213,0.00368195,0.000315255,-0.013745
18.22,0.000677304,-0.0200261,0.00257527,0.0223087,1.9169,0.00368195,-0.00818957,0.0110063
18.23,0.00066836,0.0182037,0.00241831,-0.053593,0.0254181,0.00368195,0.000914241,0.00102419
18.24,0.000851942,0.0185161,0.00188244,-0.0536049,1.02181,0.00368195,-0.0151791,0.00720037
18.25,0.00113821,0.0387246,0.00114701,-0.0934557,0.474161,0.00267196,0.0154435,0.00494759
18.26,0.00157152,0.0479358,0.000122903,-0.111385,1.1725,0.00267196,-0.00565244,0.00981027
18.27,0.00216662,0.0710719,-0.00122045,-0.157277,-1.35152,0.00267196,0.0115135,-0.00579788
18.28,0.00274079,0.0437941,-0.0025193,-0.102634,1.50753,0.00267196,0.00480384,0.0106064
18.29,0.00332854,0.0737374,-0.00384591,-0.16266,-0.565516,0.00267196,-0.0118056,-0.00133923
18.3,0.00400826,0.0622281,-0.00535873,-0.140007,-1.64776,-0.00156561,0.000257369,-0.00854642
18.31,0.00446545,0.029247,-0.00643217,-0.0748289,-0.945126,-0.00156561,-0.00485856,-0.00640035
18.32,0.00466403,0.0104894,-0.00699808,-0.0384344,-0.322036,-0.00156561,0.00747443,-0.00346158
18.33,0.00473783,0.00427689,-0.00732658,-0.0272981,-1.09262,-0.00156561,0.00301868,-0.00875588
18.34,0.00467279,-0.0172638,-0.00739096,0.014356,0.380213,-0.00156561,0.0165146,-0.000218201
18.35,0.00453994,-0.00931452,-0.00733433,-0.00300264,-0.256436,-0.00540142,-0.0151215,-0.0021408
18.36,0.00442281,-0.014108,-0.00732357,0.00514235,-1.90484,-0.00540142,0.0030588,-0.012862
18.37,0.00409331,-0.051761,-0.00690295,0.07889,-3.0314,-0.00540142,-0.000157665,-0.0225761
18.38,0.0032757,-0.111715,-0.00552259,0.197066,-0.454311,-0.00540142,-0.0145698,-0.00902335
18.39,0.00211708,-0.120015,-0.00347735,0.212051,-0.46927,-0.00540142,-0.0076747,-0.0085299
18.4,0.000873769,-0.128653,-0.00127712,0.228072,0.0996017,-0.000401423,0.0132806,-0.00589899
18.41,-0.000399335,-0.125985,0.000972205,0.221904,2.06792,0.0028207,0.00457842,0.00707048
18.42,-0.00144978,-0.0841541,0.00277059,0.137981,-2.44543,0.0028207,-0.0031011,-0.0195222
18.43,-0.0025339,-0.132637,0.00463574,0.23499,1.2058,0.0028207,-0.0160204,0.00124082
18.44,-0.00373747,-0.108114,0.00674142,0.186315,1.26527,0.0028207,0.0090917,0.00386557
18.45,-0.00469092,-0.0826095,0.00835334,0.136219,0.734422,-0.0021793,-0.0129571,0.00406203
18.46,-0.00544329,-0.0678854,0.00957443,0.108098,0.433629,-0.0044248,-0.0218624,0.00422809
18.47,-0.00607906,-0.0592825,0.0105771,0.0925121,1.12724,-0.0044248,-0.0214824,0.00983767
18.48,-0.00655998,-0.0369254,0.0112877,0.0496965,0.229897,-0.0044248,-0.00241805,0.00575891
18.49,-0.00690761,-0.0326072,0.0117518,0.0431538,-0.402438,-0.0044248,0.000412115,0.00190599
18.5,-0.00727537,-0.040941,0.0122775,0.0619843,0.557803,-0.000653817,-0.000771591,0.00643617
18.51,-0.0076305,-0.0300983,0.0128,0.0425746,2.22866,-0.000653817,-0.0109534,0.0181723
18.52,-0.0077108,0.0139995,0.0127968,-0.0430902,-0.150465,-0.000653817,-0.00658398,0.00531755
18.53,-0.00758873,0.0104206,0.0124148,-0.0333274,0.437099,-0.000653817,0.00134277,0.00838208
18.54,-0.00744362,0.0185962,0.0120125,-0.0471375,0.716064,-0.000653817,-0.000340514,0.0103545
18.55,-0.00718904,0.0323124,0.0114165,-0.0720552,-2.0323,-0.00356864,-0.0120626,-0.00648296
18.56,-0.00707186,-0.00883856,0.0111196,0.0125423,-0.374335,-0.00356864,-0.00266661,0.00117078
18.57,-0.00719958,-0.0166979,0.0113343,0.0303808,2.89414,-0.00356864,0.00641836,0.0223952
18.58,-0.00707945,0.0406726,0.0110752,-0.0820458,0.747708,-0.00356864,-0.00269759,0.0124252
18.59,-0.0066013,0.0549507,0.0101241,-0.108179,-1.58051,-0.00356864,-0.0191058,-0.00241872
18.6,-0.00621296,0.0227531,0.00937574,-0.0416195,-1.28043,-0.000731973,-0.00290158,-0.00421073
18.61,-0.00611565,-0.00326688,0.00922949,0.012285,2.31627,-0.000731973,0.00498092,0.017471
18.62,-0.00591881,0.0425966,0.00890267,-0.0775297,0.720726,-0.000731973,-0.0182847,0.0101215
18.63,-0.00542371,0.0564161,0.0079991,-0.103185,1.10282,-0.000731973,-0.0208865,0.0132271
18.64,-0.00475245,0.0778249,0.00676262,-0.144106,-2.59414,-0.000731973,-0.00630712,-0.010357
18.65,-0.00423645,0.0254279,0.00585423,-0.0377705,2.05662,-0.00254935,-0.00999287,0.0167213
18.66,-0.00377863,0.0661043,0.00507616,-0.11776,-2.37317,-0.00254935,0.0182161,-0.00981504
18.67,-0.00335715,0.0182412,0.00438385,-0.0208763,0.239994,-0.00254935,0.00405865,0.00370615
18.68,-0.00315206,0.022774,0.00413438,-0.0290166,-2.38514,-0.00254935,-0.00583366,-0.01339
18.69,-0.00316376,-0.0250727,0.00432708,0.0674206,1.25332,-0.00254935,-0.00867026,0.00733714
18.7,-0.00328953,-0.000105378,0.00475487,0.0182317,0.0431676,0.00163751,0.00473905,0.000127037
18.71,-0.00328715,0.000579936,0.00493472,0.0177465,1.47291,0.00163751,-0.00538837,0.00955855
18.72,-0.00313524,0.0297762,0.00482484,-0.0396402,-0.0187405,0.00163751,0.000974482,0.00164332
18.73,-0.002841,0.0290747,0.00444078,-0.0371925,-0.652893,0.00163751,0.00804108,-0.00299054
18.74,-0.00261698,0.0157421,0.00420707,-0.00960106,-3.56005,0.00163751,-0.0193616,-0.0236721
18.75,-0.00281611,-0.0555068,0.00482767,0.133536,1.94149,-0.00257285,-0.0103225,0.00894531
18.76,-0.00317682,-0.0166756,0.00577749,0.0565871,1.70848,-0.00257285,-0.0209445,0.0109983
18.77,-0.00317366,0.0172756,0.00600871,-0.0102307,2.741,-0.00257285,0.00546731,0.0207422
18.78,-0.00272883,0.0716447,0.00536886,-0.117606,2.42538,-0.00257285,-0.00759618,0.0227104
18.79,-0.00177309,0.119471,0.00372168,-0.211763,-0.0097115,-0.00257285,-0.0105438,0.00962866
18.8,-0.000583077,0.118546,0.00162017,-0.20864,-2.49828,0.00188973,0.00544928,-0.00925486
18.81,0.000349703,0.0680658,4.32403e-05,-0.10697,-0.819847,0.00188973,-0.00229071,-0.00279871
18.82,0.000946841,0.0513827,-0.000857985,-0.0733669,-1.14599,0.00188973,-0.00518507,-0.00669386
18.83,0.0013452,0.0283127,-0.00136072,-0.0272723,-2.04813,0.00188973,-0.00451499,-0.014721
18.84,0.00142349,-0.0126181,-0.00122513,0.0542741,0.609021,0.00188973,0.0240683,-0.000132352
18.85,0.00135875,-0.000342929,-0.000807143,0.0293793,1.1004,-0.00311027,-0.0174434,0.00596831
18.86,0.00146542,0.0216564,-0.000734539,-0.0147891,0.272557,-0.00443912,-0.000352998,0.00302006
18.87,0.00170886,0.0270281,-0.000936632,-0.0256224,-2.12022,-0.00443912,-0.011254,-0.0121684
18.88,0.00176706,-0.0153514,-0.000769667,0.058896,-0.169443,-0.00443912,0.0203296,-0.00202957
18.89,0.00159726,-0.0186099,-0.000149779,0.0651004,-0.336872,-0.00443912,0.0133441,-0.00280356
18.9,0.00137812,-0.0252162,0.000566138,0.0780961,2.23889,0.000560884,0.00758366,0.0127577
18.91,0.00135008,0.019565,0.000898736,-0.0114269,0.686002,0.0026839,-0.000813513,0.00519288
18.92,0.00161361,0.0331306,0.000649891,-0.038313,2.11176,0.0026839,-0.0232957,0.0153472
18.93,0.00215483,0.0750795,-0.00015143,-0.121862,-0.74218,0.0026839,0.00117005,-0.000989734
18.94,0.00282971,0.0599177,-0.00121676,-0.0912972,-0.827267,0.0026839,-0.0093028,-0.00339451
18.95,0.00334508,0.0431764,-0.00196215,-0.0578654,-1.69083,0.00228938,0.00730769,-0.0107795
18.96,0.00360741,0.00932153,-0.00220336,0.00951109,1.69421,0.00228938,-0.00709958,0.00897337
18.97,0.00387002,0.043172,-0.00244899,-0.0585468,-3.38886,0.00228938,0.0120342,-0.0224003
18.98,0.00396289,-0.0245372,-0.002359,0.0763458,-0.441702,0.00228938,0.00805028,-0.00804881
18.99,0.0036746,-0.0331191,-0.00151321,0.0928253,-0.462369,0.00228938,0.01565,-0.00852821
19,0.00329848,-0.0421035,-0.000498027,0.110232,0.224433,0.000336499,0.000958508,-0.00363285
19.01,0.00290111,-0.0373821,0.000554918,0.10042,1.43628,0.000336499,-0.0200486,0.00531111
19.02,0.00267159,-0.00855135,0.00126988,0.0426914,-0.525944,0.000336499,0.0170398,-0.00520615
19.03,0.00253362,-0.0190365,0.00180222,0.0637692,0.948084,0.000336499,-0.00801696,0.00399301
19.04,0.00243812,-8.52685e-05,0.00225123,0.0261098,-0.777512,0.000336499,0.00387022,-0.00588517
19.05,0.00235929,-0.0156694,0.00266994,0.0576057,0.549602,0.000139462,0.000370027,0.00191665
19.06,0.00225741,-0.00471777,0.00313824,0.0361079,-1.31192,0.000139462,0.00563496,-0.00950063
19.07,0.00207886,-0.0309735,0.00376435,0.0890632,1.66288,0.000139462,0.0155853,0.00845617
19.08,0.00193526,0.00222083,0.00432543,0.0232783,1.22148,0.000139462,-0.00844511,0.00825368
19.09,0.00207858,0.0264215,0.00432014,-0.0242656,1.18969,0.000139462,0.00781553,0.0098236
19.1,0.00246012,0.0498672,0.00384767,-0.07018,2.17819,0.00100121,0.00366561,0.0176631
19.11,0.00317428,0.0929333,0.00272013,-0.155251,-1.13445,0.00100121,-0.00553298,-0.00165459
19.12,0.00398752,0.0697457,0.00140448,-0.10801,-1.57997,0.00100121,-0.00192734,-0.00707311
19.13,0.00452528,0.037839,0.000646402,-0.0437354,-1.58731,0.00100121,0.00674066,-0.00995839
19.14,0.00474421,0.005976,0.000528917,0.0201373,-0.225691,0.00100121,0.00311285,-0.00341307
19.15,0.00478127,0.00143973,0.000775856,0.029248,1.73033,-0.000953131,-0.00326651,0.010045
19.16,0.00496831,0.0359362,0.00072375,-0.0395681,-1.65757,-0.000953131,0.0140593,-0.00970604
19.17,0.00516123,0.00267832,0.000661897,0.0270947,-0.339855,-0.000953131,-0.00856377,-0.00342042
19.18,0.00515398,-0.00412379,0.00100109,0.0407385,0.89635,-0.000953131,0.0186792,0.00455166
19.19,0.00520223,0.0137554,0.00123007,0.00512291,1.74838,-0.000953131,0.00442317,0.0118239
19.2,0.00551381,0.0485325,0.000934724,-0.0641023,-0.585101,0.00350415,0.0130567,-0.00254096
19.21,0.00593939,0.0365974,0.000414921,-0.0399183,-1.7868,0.00350415,-0.00144501,-0.0119595
19.22,0.00612607,0.000770781,0.000374951,0.031815,-1.45546,0.00350415,0.00944729,-0.0127818
19.23,0.00598849,-0.0282646,0.000983282,0.0897921,-0.917177,0.00350415,-0.00358734,-0.0113967
19.24,0.00561492,-0.0464401,0.00206252,0.12605,2.34099,0.00350415,0.011222,0.0091632
19.25,0.0053851,0.000428804,0.00285452,0.032527,1.37336,0.00048102,0.00309406,0.00751476
19.26,0.00552601,0.0277288,0.00290914,-0.0215186,3.62778,0.00048102,0.0367831,0.0247077
19.27,0.00616426,0.0998619,0.00197594,-0.164949,1.76111,0.00048102,0.0144171,0.0175262
19.28,0.00733582,0.134433,-1.47454e-05,-0.233176,-1.69675,0.00048102,0.00366123,-0.0036134
19.29,0.00850741,0.099929,-0.001998,-0.163669,-1.54304,0.00048102,0.0040514,-0.00601117
19.3,0.00935059,0.0687427,-0.00332235,-0.101355,0.261868,-0.000798721,-0.00159772,0.00363361
19.31,0.0100631,0.0737696,-0.00438787,-0.111782,0.327294,-0.000798721,0.0160683,0.00433672
19.32,0.0108326,0.0801177,-0.00557176,-0.12503,0.745609,-0.000798721,0.000554273,0.0074597
19.33,0.0117073,0.0948244,-0.00697264,-0.155166,0.942087,-0.000798721,0.0248659,0.00968635
19.34,0.0127486,0.11343,-0.00871479,-0.193286,-0.735305,-0.000798721,0.0213915,-0.000390248
19.35,0.0138084,0.0985501,-0.0105045,-0.164776,-3.2466,0.00420128,0.0236735,-0.0203008
19.36,0.0144694,0.0337203,-0.0115119,-0.036943,0.480403,0.00604677,0.00497019,-0.0014951
19.37,0.014856,0.0435988,-0.0119908,-0.0588273,-2.47899,0.00604677,-0.000616412,-0.0206626
19.38,0.0150459,-0.00558646,-0.0120982,0.0371981,2.19626,0.00604677,0.00988439,0.00662091
19.39,0.0152118,0.0387368,-0.0121817,-0.0537765,-0.936197,0.00604677,0.0217424,-0.0107891
19.4,0.0155072,0.0203554,-0.0125468,-0.0193153,-0.577952,0.00467717,0.0208372,-0.00949777
19.41,0.015655,0.00922552,-0.0126407,0.000504766,-1.87474,0.00467717,0.0233295,-0.0188918
19.42,0.0155624,-0.0277135,-0.0122787,0.071794,-2.10867,0.00467717,0.0141579,-0.023038
19.43,0.015078,-0.0691493,-0.0111597,0.15195,1.59139,0.00467717,0.023691,-0.00101674
19.44,0.0145493,-0.0366153,-0.00997867,0.0844035,-1.30636,0.00467717,-0.00153366,-0.0172054
19.45,0.0140557,-0.0620952,-0.00889095,0.133115,0.172385,-0.000322833,-0.0104954,-0.00719141
19.46,0.0134553,-0.0579933,-0.00761154,0.122839,2.39594,-0.00411043,0.024941,0.0101128
19.47,0.0131176,-0.00960725,-0.00687622,0.0244034,-1.73664,-0.00411043,0.00926774,-0.0127804
19.48,0.0128497,-0.0439306,-0.00629613,0.0915396,-1.10961,-0.00411043,0.0225167,-0.0105826
19.49,0.012302,-0.0655971,-0.00517168,0.13334,-0.526726,-0.00411043,0.0139164,-0.00752994
19.5,0.0115962,-0.0755721,-0.00374564,0.151903,-0.868587,0.000889574,0.00639551,-0.0113528
19.51,0.0107565,-0.0923731,-0.00206462,0.18433,1.55148,0.000903966,0.0218474,0.00400857
19.52,0.00999039,-0.0608793,-0.000541024,0.120553,1.18856,0.000903966,0.00320435,0.00449099
19.53,0.00950192,-0.0368432,0.000421828,0.0721335,1.97608,0.000903966,-0.00283489,0.011783
19.54,0.00933161,0.00274433,0.000746676,-0.00703013,-0.452894,0.000903966,0.0124958,-0.00142859
19.55,0.00931363,-0.00633392,0.000767978,0.0112642,-0.675524,0.00519691,0.0226593,-0.00529191
19.56,0.00918286,-0.0198085,0.00101592,0.0382951,1.40934,0.00519691,-0.00863878,0.00711657
19.57,0.00912577,0.00836478,0.0011176,-0.0178694,0.167558,0.00519691,0.0123989,0.000601731
19.58,0.00922571,0.0116211,0.00090772,-0.0241075,0.84342,0.00519691,0.0107236,0.00483553
19.59,0.00942564,0.0283517,0.000500626,-0.05728,-1.05815,0.00519691,0.0181166,-0.00708204
19.6,0.00960269,0.00708112,0.000141855,-0.0145546,-1.43686,0.00364665,0.0186777,-0.011232
19.61,0.00952986,-0.0216233,0.00028366,0.0428358,-0.875311,0.00364665,-0.0014697,-0.00983855
19.62,0.00922675,-0.038987,0.000885248,0.0774574,0.557827,0.00364665,0.0226874,-0.00154144
19.63,0.00889339,-0.0276983,0.00154664,0.0548857,-1.19,0.00364665,0.00358617,-0.0121879
19.64,0.00849803,-0.0513585,0.00233274,0.102298,4.27779,0.00364665,0.0173608,0.0225686
19.65,0.00841234,0.034143,0.00250159,-0.0682634,1.32114,0.000525435,0.00808494,0.0104914
19.66,0.00888429,0.0602285,0.00156164,-0.119692,-1.42058,0.000525435,0.00575333,-0.00607498
19.67,0.0093429,0.0315272,0.00065503,-0.0617578,1.65256,0.000525435,0.0164525,0.0118724
19.68,0.00982221,0.0643098,-0.000288731,-0.126939,0.255074,0.000525435,0.0184184,0.00485063
19.69,0.0104892,0.0690873,-0.00160424,-0.136209,-2.18265,0.000525435,0.0096363,-0.0114313
19.7,0.0109607,0.0252637,-0.00252767,-0.0486511,1.48713,-0.00202219,-0.00164555,0.0102445
19.71,0.0113616,0.0549022,-0.00331224,-0.10821,-1.89315,-0.00202219,0.0245078,-0.00989955
19.72,0.0117209,0.0169916,-0.00401691,-0.0328683,0.393823,-0.00202219,0.0150891,0.00246455
19.73,0.0119305,0.0249197,-0.00442829,-0.0494024,-0.827394,-0.00202219,0.0271675,-0.00485088
19.74,0.0120973,0.00846259,-0.00476136,-0.0172755,-0.948026,-0.00202219,-0.00289393,-0.00673007
19.75,0.012088,-0.0103057,-0.00475087,0.0193187,1.21654,0.00297781,0.0288495,0.00489946
19.76,0.0121076,0.0141988,-0.00480762,-0.030598,1.04907,0.00641943,0.0229125,0.00446393
19.77,0.0123549,0.0352411,-0.00532823,-0.0734824,-1.30691,0.00641943,0.00744935,-0.0101206
19.78,0.0125769,0.00920006,-0.00580679,-0.0223298,1.34003,0.00641943,0.0217538,0.00503266
19.79,0.0128036,0.0361096,-0.00630447,-0.077148,-2.90061,0.00641943,-0.00245635,-0.0215329
19.8,0.0128754,-0.0216898,-0.00650308,0.0372453,2.06026,0.00141943,0.010424,0.0084397
19.81,0.012866,0.019768,-0.00655205,-0.0469167,0.97005,0.000916878,0.0148471,0.00482207
19.82,0.0131613,0.0392713,-0.00722191,-0.0870264,-1.84286,0.000916878,0.0168351,-0.0124126
19.83,0.0133704,0.00259035,-0.00773119,-0.0149619,-0.0248961,0.000916878,0.019915,-0.00311083
19.84,0.0133952,0.00237748,-0.00788602,-0.0160112,3.37268,0.000916878,0.00914106,0.0197281
19.85,0.0137571,0.0699453,-0.00872914,-0.152447,0.0403351,-0.0010466,0.00298249,0.00336794
19.86,0.0144605,0.0707326,-0.0102677,-0.155333,-2.34614,-0.0010466,0.0127845,-0.0127102
19.87,0.0149337,0.0239711,-0.0113612,-0.0635599,-0.718795,-0.0010466,0.0232668,-0.00554634
19.88,0.0151033,0.00994806,-0.0118668,-0.0376157,-3.4517,-0.0010466,0.0271106,-0.0246305
19.89,0.0148602,-0.0585,-0.0115697,0.096846,-2.37648,-0.0010466,0.014905,-0.0222798
19.9,0.0140417,-0.10517,-0.0101475,0.18753,-0.763425,0.000811498,0.00910982,-0.0148347
19.91,0.0129184,-0.119487,-0.00814181,0.213649,-0.944944,0.000811498,0.0274184,-0.0161832
19.92,0.0116338,-0.137433,-0.00583713,0.247341,1.46458,0.000811498,0.0167476,-0.000511575
19.93,0.0104103,-0.107313,-0.00367433,0.185409,-1.59493,0.000811498,0.0113258,-0.017687
19.94,0.00918133,-0.138463,-0.00151523,0.246418,0.756527,0.000811498,0.00300451,-0.00367988
19.95,0.007876,-0.122632,0.000785443,0.213869,2.82794,0.0046514,0.0234473,0.0108494
19.96,0.00693489,-0.0656506,0.00235194,0.0996725,1.93736,0.0046514,0.0055814,0.00947423
19.97,0.00647292,-0.026782,0.00296083,0.0222513,1.8171,0.0046514,0.0271013,0.0114082
19.98,0.00638652,0.00946886,0.00282347,-0.0496224,-0.568887,0.0046514,-0.00198085,-0.00224476
19.99,0.00642353,-0.00205313,0.00244596,-0.0259311,-0.449822,0.0046514,0.00408703,-0.00298258
20,0.00635758,-0.011127,0.00228016,-0.00726407,1.20481,0.00139254,0.0126682,0.00794957
